Vendor ID,Invoice Date,Payment Amount,Vendor Category,Vendor Location,Due Date,Payment Terms,delay_days,Payment Date,is_delayed,Historical Payment Behavior
V018,2024-10-15,20302,Technology,Asia,2024-11-22,38,13,2024-12-05,1,11.622641509433961
V018,2024-11-01,66275,Logistics,Asia,2025-01-28,88,11,2025-02-08,1,11.648148148148149
V018,2024-11-10,58148,Raw Materials,Africa,2024-12-25,45,14,2025-01-08,1,11.636363636363637
V018,2024-11-18,23545,Logistics,US,2024-12-19,31,14,2025-01-02,1,11.678571428571429
V018,2024-12-03,48911,Logistics,Africa,2025-01-12,40,16,2025-01-28,1,11.719298245614034
V018,2024-12-07,2592,Raw Materials,Africa,2025-04-04,118,7,2025-04-11,1,11.793103448275861
V018,2024-12-29,16810,Technology,Asia,2025-02-15,48,11,2025-02-26,1,11.711864406779661
V019,2023-01-08,43712,Raw Materials,Africa,2023-03-18,69,13,2023-03-31,1,0.0
V019,2023-01-31,27019,Raw Materials,Asia,2023-03-27,55,14,2023-04-10,1,13.0
V019,2023-02-06,28662,Technology,EU,2023-03-03,25,15,2023-03-18,1,13.5
V019,2023-02-23,66435,Logistics,Asia,2023-03-21,26,15,2023-04-05,1,14.0
V019,2023-02-26,44927,Technology,Asia,2023-06-25,119,8,2023-07-03,1,14.25
V019,2023-03-06,4405,Raw Materials,Africa,2023-03-28,22,14,2023-04-11,1,13.0
V019,2023-03-26,17180,Services,Asia,2023-05-17,52,11,2023-05-28,1,13.166666666666666
V019,2023-04-28,52210,Logistics,EU,2023-08-01,95,12,2023-08-13,1,12.857142857142858
V019,2023-04-30,63716,Raw Materials,EU,2023-05-15,15,16,2023-05-31,1,12.75
V019,2023-05-03,3616,Services,Africa,2023-05-14,11,14,2023-05-28,1,13.11111111111111
V019,2023-05-07,64762,Logistics,EU,2023-07-30,84,10,2023-08-09,1,13.2
V019,2023-05-08,42692,Raw Materials,Africa,2023-05-30,22,17,2023-06-16,1,12.909090909090908
V019,2023-05-09,14744,Logistics,EU,2023-08-03,86,10,2023-08-13,1,13.25
V019,2023-05-22,20382,Technology,Africa,2023-08-24,94,10,2023-09-03,1,13.0
V019,2023-06-06,15932,Raw Materials,US,2023-09-22,108,7,2023-09-29,1,12.785714285714286
V019,2023-06-09,21834,Technology,Africa,2023-09-15,98,8,2023-09-23,1,12.4
V019,2023-06-16,20454,Logistics,EU,2023-08-02,47,13,2023-08-15,1,12.125
V019,2023-07-08,21607,Logistics,Asia,2023-08-09,32,16,2023-08-25,1,12.176470588235293
V019,2023-07-09,52711,Technology,US,2023-07-28,19,16,2023-08-13,1,12.38888888888889
V019,2023-07-17,57214,Logistics,US,2023-10-03,78,12,2023-10-15,1,12.578947368421053
V019,2023-08-11,61077,Raw Materials,Africa,2023-12-09,120,8,2023-12-17,1,12.55
V019,2023-09-18,15519,Technology,Africa,2023-10-23,35,15,2023-11-07,1,12.333333333333334
V019,2023-10-14,64737,Logistics,US,2024-01-03,81,9,2024-01-12,1,12.454545454545455
V019,2023-10-15,22129,Logistics,Africa,2023-12-21,67,13,2024-01-03,1,12.304347826086957
V019,2023-10-21,66634,Technology,Africa,2023-11-26,36,14,2023-12-10,1,12.333333333333334
V019,2023-10-27,32379,Technology,Africa,2024-01-08,73,11,2024-01-19,1,12.4
V019,2023-10-27,54817,Services,Asia,2024-02-22,118,8,2024-03-01,1,12.346153846153847
V019,2023-10-30,3453,Logistics,Asia,2023-11-11,12,14,2023-11-25,1,12.185185185185185
V019,2023-11-01,11159,Logistics,Asia,2023-12-09,38,14,2023-12-23,1,12.25
V019,2023-11-05,74836,Logistics,US,2024-02-11,98,11,2024-02-22,1,12.310344827586206
V019,2023-11-06,19618,Logistics,US,2024-01-10,65,12,2024-01-22,1,12.266666666666667
V019,2023-11-13,9378,Technology,Africa,2024-03-09,117,7,2024-03-16,1,12.258064516129032
V019,2023-11-14,51082,Raw Materials,Africa,2024-02-02,80,10,2024-02-12,1,12.09375
V019,2023-11-25,36870,Raw Materials,Asia,2024-01-07,43,14,2024-01-21,1,12.030303030303031
V019,2023-11-29,57537,Technology,US,2024-03-14,106,8,2024-03-22,1,12.088235294117647
V019,2023-12-12,35321,Services,Africa,2024-03-11,90,10,2024-03-21,1,11.971428571428572
V019,2023-12-16,49427,Logistics,Asia,2023-12-27,11,16,2024-01-12,1,11.916666666666666
V019,2024-01-04,6016,Services,EU,2024-04-26,113,8,2024-05-04,1,12.027027027027026
V019,2024-01-12,54298,Raw Materials,EU,2024-02-15,34,15,2024-03-01,1,11.921052631578947
V019,2024-01-15,1987,Services,US,2024-04-06,82,8,2024-04-14,1,12.0
V019,2024-01-16,63550,Services,Asia,2024-02-12,27,14,2024-02-26,1,11.9
V019,2024-01-28,70502,Services,Asia,2024-05-17,110,6,2024-05-23,1,11.951219512195122
V019,2024-02-09,14063,Logistics,US,2024-05-27,108,8,2024-06-04,1,11.80952380952381
V019,2024-02-19,45816,Raw Materials,Africa,2024-03-10,20,18,2024-03-28,1,11.720930232558139
V019,2024-02-22,66664,Raw Materials,Asia,2024-05-19,87,9,2024-05-28,1,11.863636363636363
V019,2024-02-25,61016,Raw Materials,Asia,2024-06-04,100,11,2024-06-15,1,11.8
V019,2024-02-27,51773,Services,Africa,2024-04-20,53,12,2024-05-02,1,11.782608695652174
V019,2024-03-05,41741,Technology,US,2024-04-16,42,11,2024-04-27,1,11.787234042553191
V019,2024-03-18,25533,Services,EU,2024-07-05,109,7,2024-07-12,1,11.770833333333334
V019,2024-03-21,35932,Services,US,2024-05-29,69,10,2024-06-08,1,11.673469387755102
V019,2024-03-28,67802,Raw Materials,Africa,2024-05-16,49,13,2024-05-29,1,11.64
V019,2024-04-09,57513,Services,Asia,2024-05-16,37,15,2024-05-31,1,11.666666666666666
V019,2024-04-12,35237,Raw Materials,Asia,2024-08-07,117,8,2024-08-15,1,11.73076923076923
V019,2024-04-20,39968,Raw Materials,Asia,2024-06-16,57,12,2024-06-28,1,11.660377358490566
V019,2024-04-26,12208,Services,US,2024-08-21,117,6,2024-08-27,1,11.666666666666666
V019,2024-04-30,4631,Technology,Africa,2024-08-17,109,6,2024-08-23,1,11.563636363636364
V019,2024-05-11,3411,Services,Asia,2024-09-06,118,6,2024-09-12,1,11.464285714285714
V019,2024-05-17,44381,Logistics,EU,2024-07-22,66,12,2024-08-03,1,11.368421052631579
V019,2024-05-20,41428,Raw Materials,EU,2024-06-30,41,13,2024-07-13,1,11.379310344827585
V019,2024-05-27,15132,Technology,EU,2024-08-09,74,11,2024-08-20,1,11.40677966101695
V019,2024-06-11,36532,Services,Asia,2024-06-30,19,13,2024-07-13,1,11.4
V019,2024-06-23,25392,Raw Materials,Africa,2024-10-20,119,6,2024-10-26,1,11.426229508196721
V019,2024-07-17,70018,Technology,US,2024-07-29,12,14,2024-08-12,1,11.338709677419354
V019,2024-07-29,22256,Technology,Africa,2024-10-28,91,10,2024-11-07,1,11.380952380952381
V019,2024-08-02,3978,Raw Materials,US,2024-09-05,34,12,2024-09-17,1,11.359375
V019,2024-08-28,12371,Raw Materials,US,2024-10-10,43,12,2024-10-22,1,11.36923076923077
V019,2024-09-19,16908,Technology,US,2024-10-19,30,13,2024-11-01,1,11.378787878787879
V019,2024-09-19,67894,Technology,Asia,2024-09-27,8,15,2024-10-12,1,11.402985074626866
V019,2024-10-04,72658,Services,Africa,2024-11-27,54,14,2024-12-11,1,11.455882352941176
V019,2024-10-07,17509,Logistics,Asia,2024-12-27,81,10,2025-01-06,1,11.492753623188406
V019,2024-10-25,22854,Technology,Africa,2024-11-30,36,13,2024-12-13,1,11.471428571428572
V019,2024-10-25,43630,Services,Africa,2024-12-29,65,10,2025-01-08,1,11.492957746478874
V019,2024-10-26,33862,Technology,Africa,2025-01-04,70,12,2025-01-16,1,11.472222222222221
V019,2024-10-26,42963,Services,Africa,2024-11-02,7,16,2024-11-18,1,11.479452054794521
V019,2024-10-26,64564,Logistics,EU,2025-01-29,95,11,2025-02-09,1,11.54054054054054
V019,2024-10-28,52661,Technology,Asia,2024-11-22,25,14,2024-12-06,1,11.533333333333333
V019,2024-10-31,43186,Raw Materials,US,2025-02-26,118,6,2025-03-04,1,11.56578947368421
V019,2024-11-07,67518,Logistics,US,2025-01-13,67,12,2025-01-25,1,11.493506493506494
V019,2024-11-14,61901,Raw Materials,EU,2025-02-10,88,11,2025-02-21,1,11.5
V019,2024-11-17,2322,Raw Materials,EU,2025-02-22,97,8,2025-03-02,1,11.49367088607595
V019,2024-11-17,56051,Services,US,2025-02-12,87,10,2025-02-22,1,11.45
V019,2024-11-18,63653,Logistics,Asia,2025-01-27,70,11,2025-02-07,1,11.432098765432098
V019,2024-11-20,33647,Services,Africa,2024-12-26,36,15,2025-01-10,1,11.426829268292684
V019,2024-11-27,70187,Raw Materials,Asia,2025-02-15,80,11,2025-02-26,1,11.46987951807229
V019,2024-11-28,69095,Logistics,US,2025-01-27,60,12,2025-02-08,1,11.464285714285714
V019,2024-12-15,38336,Raw Materials,US,2025-02-17,64,11,2025-02-28,1,11.470588235294118
V019,2024-12-18,52882,Raw Materials,Africa,2025-03-13,85,11,2025-03-24,1,11.465116279069768
V019,2024-12-22,27894,Logistics,Asia,2025-04-16,115,8,2025-04-24,1,11.459770114942529
V019,2024-12-26,54116,Logistics,EU,2025-02-08,44,14,2025-02-22,1,11.420454545454545
V019,2024-12-29,5587,Technology,EU,2025-03-29,90,9,2025-04-07,1,11.44943820224719
V020,2023-01-16,14475,Logistics,US,2023-02-07,22,15,2023-02-22,1,0.0
V020,2023-01-28,72991,Technology,US,2023-05-14,106,8,2023-05-22,1,15.0
V020,2023-02-11,30432,Raw Materials,EU,2023-03-24,41,14,2023-04-07,1,11.5
V020,2023-02-12,51715,Raw Materials,Asia,2023-04-05,52,13,2023-04-18,1,12.333333333333334
V020,2023-02-23,6659,Services,Africa,2023-06-20,117,8,2023-06-28,1,12.5
V020,2023-03-23,42725,Raw Materials,Africa,2023-07-15,114,8,2023-07-23,1,11.6
V020,2023-03-24,6794,Raw Materials,Africa,2023-04-05,12,18,2023-04-23,1,11.0
V020,2023-03-24,58895,Services,EU,2023-06-27,95,11,2023-07-08,1,12.0
V020,2023-04-02,54369,Technology,Asia,2023-04-20,18,15,2023-05-05,1,11.875
V020,2023-04-09,29231,Services,US,2023-08-03,116,7,2023-08-10,1,12.222222222222221
V020,2023-04-13,38835,Technology,EU,2023-06-06,54,12,2023-06-18,1,11.7
V020,2023-04-24,49697,Technology,Africa,2023-05-21,27,15,2023-06-05,1,11.727272727272727
V020,2023-05-19,54898,Logistics,Asia,2023-08-12,85,10,2023-08-22,1,12.0
V020,2023-05-29,46626,Raw Materials,US,2023-07-10,42,11,2023-07-21,1,11.846153846153847
V020,2023-05-30,27536,Raw Materials,Asia,2023-08-19,81,11,2023-08-30,1,11.785714285714286
V020,2023-06-02,62957,Services,US,2023-09-09,99,9,2023-09-18,1,11.733333333333333
V020,2023-06-10,51311,Logistics,Africa,2023-07-25,45,15,2023-08-09,1,11.5625
V020,2023-06-23,41123,Logistics,Africa,2023-10-05,104,12,2023-10-17,1,11.764705882352942
V020,2023-06-24,18919,Raw Materials,EU,2023-07-05,11,15,2023-07-20,1,11.777777777777779
V020,2023-07-24,4506,Logistics,EU,2023-09-10,48,11,2023-09-21,1,11.947368421052632
V020,2023-08-08,50686,Logistics,Asia,2023-09-21,44,13,2023-10-04,1,11.9
V020,2023-08-12,70472,Logistics,US,2023-09-11,30,14,2023-09-25,1,11.952380952380953
V020,2023-08-20,3910,Technology,Asia,2023-12-14,116,6,2023-12-20,1,12.045454545454545
V020,2023-08-28,31971,Technology,US,2023-12-11,105,7,2023-12-18,1,11.782608695652174
V020,2023-09-25,29843,Technology,US,2023-11-02,38,15,2023-11-17,1,11.583333333333334
V020,2023-09-26,72985,Services,US,2024-01-07,103,9,2024-01-16,1,11.72
V020,2023-10-10,4641,Services,Asia,2023-11-07,28,12,2023-11-19,1,11.615384615384615
V020,2023-10-12,25314,Technology,US,2024-01-26,106,9,2024-02-04,1,11.62962962962963
V020,2023-11-02,27690,Services,Asia,2023-11-25,23,14,2023-12-09,1,11.535714285714286
V020,2023-11-15,16987,Services,Africa,2024-02-17,94,11,2024-02-28,1,11.620689655172415
V020,2023-11-19,46279,Services,Africa,2024-03-03,105,10,2024-03-13,1,11.6
V020,2023-11-20,10121,Technology,Africa,2023-12-17,27,16,2024-01-02,1,11.548387096774194
V020,2023-11-29,25663,Services,US,2023-12-11,12,14,2023-12-25,1,11.6875
V020,2023-12-03,7582,Raw Materials,EU,2023-12-12,9,14,2023-12-26,1,11.757575757575758
V020,2023-12-20,57870,Raw Materials,Asia,2024-01-08,19,16,2024-01-24,1,11.823529411764707
V020,2023-12-23,40794,Logistics,Asia,2024-02-07,46,12,2024-02-19,1,11.942857142857143
V020,2023-12-26,66929,Raw Materials,Asia,2024-02-29,65,14,2024-03-14,1,11.944444444444445
V020,2024-01-20,68909,Technology,US,2024-02-12,23,15,2024-02-27,1,12.0
V020,2024-02-05,69264,Technology,Asia,2024-03-21,45,14,2024-04-04,1,12.078947368421053
V020,2024-02-06,13100,Logistics,US,2024-03-30,53,13,2024-04-12,1,12.128205128205128
V020,2024-02-06,65252,Raw Materials,Asia,2024-02-29,23,14,2024-03-14,1,12.15
V020,2024-02-10,50540,Raw Materials,EU,2024-03-03,22,16,2024-03-19,1,12.195121951219512
V020,2024-03-03,34627,Logistics,US,2024-03-23,20,15,2024-04-07,1,12.285714285714286
V020,2024-03-05,67221,Services,Asia,2024-05-17,73,10,2024-05-27,1,12.348837209302326
V020,2024-03-14,57240,Logistics,EU,2024-04-03,20,15,2024-04-18,1,12.295454545454545
V020,2024-03-27,72769,Services,Asia,2024-07-09,104,9,2024-07-18,1,12.355555555555556
V020,2024-03-29,52176,Logistics,US,2024-05-19,51,13,2024-06-01,1,12.282608695652174
V020,2024-03-29,34207,Raw Materials,EU,2024-05-05,37,14,2024-05-19,1,12.297872340425531
V020,2024-04-14,47812,Raw Materials,Africa,2024-05-19,35,15,2024-06-03,1,12.333333333333334
V020,2024-04-28,19311,Logistics,EU,2024-08-20,114,8,2024-08-28,1,12.387755102040817
V020,2024-05-09,69792,Technology,Africa,2024-08-12,95,11,2024-08-23,1,12.3
V020,2024-05-16,73629,Technology,EU,2024-05-23,7,17,2024-06-09,1,12.27450980392157
V020,2024-05-23,48363,Services,US,2024-07-30,68,10,2024-08-09,1,12.365384615384615
V020,2024-05-26,68894,Raw Materials,Asia,2024-07-13,48,12,2024-07-25,1,12.320754716981131
V020,2024-06-02,10111,Services,Africa,2024-09-24,114,7,2024-10-01,1,12.314814814814815
V020,2024-06-05,38655,Raw Materials,EU,2024-06-27,22,15,2024-07-12,1,12.218181818181819
V020,2024-06-06,38770,Raw Materials,Asia,2024-09-04,90,10,2024-09-14,1,12.267857142857142
V020,2024-07-22,44910,Services,Africa,2024-09-20,60,13,2024-10-03,1,12.228070175438596
V020,2024-08-07,5528,Raw Materials,Africa,2024-10-26,80,12,2024-11-07,1,12.241379310344827
V020,2024-08-15,68571,Technology,US,2024-09-29,45,14,2024-10-13,1,12.23728813559322
V020,2024-08-25,38329,Services,EU,2024-11-14,81,11,2024-11-25,1,12.266666666666667
V020,2024-08-26,17082,Services,US,2024-09-27,32,13,2024-10-10,1,12.245901639344263
V020,2024-09-04,61984,Logistics,Asia,2024-10-28,54,14,2024-11-11,1,12.258064516129032
V020,2024-09-09,45165,Services,Africa,2024-10-02,23,16,2024-10-18,1,12.285714285714286
V020,2024-09-10,72920,Raw Materials,EU,2024-10-11,31,16,2024-10-27,1,12.34375
V020,2024-10-07,45066,Services,Asia,2024-12-28,82,11,2025-01-08,1,12.4
V020,2024-11-13,64428,Raw Materials,Africa,2025-03-06,113,9,2025-03-15,1,12.378787878787879
V021,2023-01-21,15277,Technology,Asia,2023-05-16,115,7,2023-05-23,1,0.0
V021,2023-02-07,53886,Logistics,US,2023-04-16,68,10,2023-04-26,1,7.0
V021,2023-02-15,19189,Logistics,Africa,2023-05-28,102,12,2023-06-09,1,8.5
V021,2023-02-16,27157,Services,Africa,2023-04-29,72,11,2023-05-10,1,9.666666666666666
V021,2023-02-16,35716,Services,EU,2023-03-21,33,12,2023-04-02,1,10.0
V021,2023-03-05,14843,Logistics,Africa,2023-06-03,90,10,2023-06-13,1,10.4
V021,2023-03-15,69350,Technology,US,2023-06-18,95,9,2023-06-27,1,10.333333333333334
V021,2023-04-04,41180,Logistics,EU,2023-07-01,88,11,2023-07-12,1,10.142857142857142
V021,2023-04-09,34873,Technology,Asia,2023-05-20,41,14,2023-06-03,1,10.25
V021,2023-04-10,51618,Services,US,2023-05-03,23,15,2023-05-18,1,10.666666666666666
V021,2023-04-14,32901,Services,Africa,2023-08-02,110,8,2023-08-10,1,11.1
V021,2023-04-28,7813,Logistics,US,2023-08-21,115,7,2023-08-28,1,10.818181818181818
V021,2023-05-06,11599,Services,EU,2023-05-25,19,14,2023-06-08,1,10.5
V021,2023-05-11,61604,Services,EU,2023-07-31,81,10,2023-08-10,1,10.76923076923077
V021,2023-05-21,57754,Services,Africa,2023-06-26,36,15,2023-07-11,1,10.714285714285714
V021,2023-05-21,54013,Raw Materials,US,2023-06-16,26,14,2023-06-30,1,11.0
V021,2023-05-31,16351,Technology,EU,2023-07-10,40,13,2023-07-23,1,11.1875
V021,2023-06-11,60298,Technology,Africa,2023-08-12,62,13,2023-08-25,1,11.294117647058824
V021,2023-06-11,3668,Raw Materials,EU,2023-09-10,91,9,2023-09-19,1,11.38888888888889
V021,2023-06-22,50741,Services,EU,2023-06-30,8,15,2023-07-15,1,11.263157894736842
V021,2023-07-03,3925,Raw Materials,Africa,2023-08-27,55,14,2023-09-10,1,11.45
V021,2023-07-03,36704,Services,US,2023-08-18,46,12,2023-08-30,1,11.571428571428571
V021,2023-07-05,53389,Logistics,EU,2023-07-15,10,17,2023-08-01,1,11.590909090909092
V021,2023-07-13,45105,Logistics,Asia,2023-09-11,60,13,2023-09-24,1,11.826086956521738
V021,2023-07-16,33430,Services,Africa,2023-11-03,110,9,2023-11-12,1,11.875
V021,2023-08-05,45350,Raw Materials,Africa,2023-10-28,84,11,2023-11-08,1,11.76
V021,2023-08-07,40920,Technology,US,2023-10-15,69,12,2023-10-27,1,11.73076923076923
V021,2023-08-26,11041,Technology,EU,2023-11-29,95,7,2023-12-06,1,11.74074074074074
V021,2023-08-28,35449,Services,EU,2023-09-08,11,15,2023-09-23,1,11.571428571428571
V021,2023-09-11,65152,Services,EU,2023-11-26,76,10,2023-12-06,1,11.689655172413794
V021,2023-09-30,52474,Technology,Asia,2023-12-07,68,13,2023-12-20,1,11.633333333333333
V021,2023-10-01,49076,Logistics,EU,2023-11-03,33,17,2023-11-20,1,11.67741935483871
V021,2023-10-16,72132,Services,EU,2023-12-09,54,12,2023-12-21,1,11.84375
V021,2023-11-19,31139,Logistics,US,2024-02-23,96,10,2024-03-04,1,11.848484848484848
V021,2023-11-23,14268,Technology,Africa,2024-01-31,69,13,2024-02-13,1,11.794117647058824
V021,2023-11-30,68682,Raw Materials,Africa,2024-03-14,105,10,2024-03-24,1,11.82857142857143
V021,2023-12-09,27151,Services,Africa,2024-02-21,74,12,2024-03-04,1,11.777777777777779
V021,2023-12-23,26586,Services,US,2024-02-24,63,10,2024-03-05,1,11.783783783783784
V021,2024-01-16,56350,Logistics,Asia,2024-05-01,106,10,2024-05-11,1,11.736842105263158
V021,2024-01-21,52635,Raw Materials,Africa,2024-03-28,67,14,2024-04-11,1,11.692307692307692
V021,2024-01-28,27745,Services,Africa,2024-03-25,57,13,2024-04-07,1,11.75
V021,2024-02-03,50710,Logistics,Africa,2024-02-15,12,16,2024-03-02,1,11.78048780487805
V021,2024-03-12,35164,Logistics,Africa,2024-04-16,35,16,2024-05-02,1,11.880952380952381
V021,2024-03-15,3406,Raw Materials,Asia,2024-05-24,70,9,2024-06-02,1,11.976744186046512
V021,2024-03-23,34684,Services,EU,2024-04-17,25,16,2024-05-03,1,11.909090909090908
V021,2024-04-01,39228,Technology,Africa,2024-06-08,68,11,2024-06-19,1,12.0
V021,2024-04-09,54477,Technology,Asia,2024-05-28,49,12,2024-06-09,1,11.978260869565217
V021,2024-04-13,17958,Technology,Africa,2024-07-07,85,12,2024-07-19,1,11.97872340425532
V021,2024-04-30,17629,Raw Materials,Asia,2024-07-05,66,12,2024-07-17,1,11.979166666666666
V021,2024-05-01,41630,Technology,Asia,2024-05-28,27,14,2024-06-11,1,11.979591836734693
V021,2024-05-29,70999,Technology,US,2024-07-14,46,13,2024-07-27,1,12.02
V021,2024-05-30,7259,Logistics,Asia,2024-09-03,96,10,2024-09-13,1,12.03921568627451
V021,2024-05-30,38912,Services,Africa,2024-07-29,60,12,2024-08-10,1,12.0
V021,2024-06-09,69683,Services,Africa,2024-07-17,38,16,2024-08-02,1,12.0
V021,2024-06-19,62804,Technology,Asia,2024-07-05,16,16,2024-07-21,1,12.074074074074074
V021,2024-07-09,10860,Technology,Africa,2024-10-10,93,10,2024-10-20,1,12.145454545454545
V021,2024-08-30,57209,Logistics,EU,2024-09-18,19,16,2024-10-04,1,12.107142857142858
V021,2024-09-03,36858,Logistics,EU,2024-12-04,92,11,2024-12-15,1,12.175438596491228
V021,2024-09-04,55333,Raw Materials,US,2024-09-17,13,14,2024-10-01,1,12.155172413793103
V021,2024-09-13,68013,Services,US,2024-09-25,12,14,2024-10-09,1,12.186440677966102
V021,2024-09-28,13333,Logistics,Asia,2024-12-15,78,11,2024-12-26,1,12.216666666666667
V021,2024-10-07,60314,Technology,US,2025-01-27,112,7,2025-02-03,1,12.19672131147541
V021,2024-10-10,55452,Raw Materials,US,2024-11-08,29,15,2024-11-23,1,12.112903225806452
V021,2024-10-18,73163,Technology,US,2024-11-15,28,14,2024-11-29,1,12.158730158730158
V021,2024-11-08,50983,Raw Materials,Asia,2024-12-17,39,13,2024-12-30,1,12.1875
V021,2024-11-13,63210,Logistics,Africa,2024-11-29,16,17,2024-12-16,1,12.2
V021,2024-11-20,4337,Technology,Africa,2024-12-21,31,14,2025-01-04,1,12.272727272727273
V021,2024-11-30,30718,Services,EU,2025-01-22,53,11,2025-02-02,1,12.298507462686567
V021,2024-12-08,66092,Services,US,2025-03-07,89,9,2025-03-16,1,12.279411764705882
V021,2024-12-10,21287,Logistics,Asia,2025-04-04,115,8,2025-04-12,1,12.231884057971014
V021,2024-12-23,34410,Technology,Africa,2025-03-21,88,10,2025-03-31,1,12.17142857142857
V022,2023-01-08,66230,Raw Materials,US,2023-02-07,30,15,2023-02-22,1,0.0
V022,2023-01-11,64362,Technology,EU,2023-04-24,103,9,2023-05-03,1,15.0
V022,2023-01-16,58997,Services,US,2023-03-03,46,11,2023-03-14,1,12.0
V022,2023-01-17,74338,Technology,Africa,2023-01-25,8,17,2023-02-11,1,11.666666666666666
V022,2023-02-06,63447,Logistics,US,2023-04-07,60,14,2023-04-21,1,13.0
V022,2023-03-13,44500,Services,Africa,2023-04-10,28,16,2023-04-26,1,13.2
V022,2023-03-22,49541,Services,EU,2023-06-10,80,12,2023-06-22,1,13.666666666666666
V022,2023-03-24,68653,Technology,Africa,2023-04-05,12,16,2023-04-21,1,13.428571428571429
V022,2023-04-08,46076,Services,Africa,2023-07-15,98,11,2023-07-26,1,13.75
V022,2023-04-16,71100,Services,Asia,2023-04-27,11,14,2023-05-11,1,13.444444444444445
V022,2023-04-16,67435,Raw Materials,Asia,2023-05-04,18,18,2023-05-22,1,13.5
V022,2023-04-19,9533,Technology,Africa,2023-07-07,79,12,2023-07-19,1,13.909090909090908
V022,2023-04-21,41926,Services,Asia,2023-05-31,40,13,2023-06-13,1,13.75
V022,2023-04-25,55457,Technology,Africa,2023-07-16,82,11,2023-07-27,1,13.692307692307692
V022,2023-05-05,5362,Services,EU,2023-06-21,47,10,2023-07-01,1,13.5
V022,2023-05-19,41737,Technology,EU,2023-06-23,35,13,2023-07-06,1,13.266666666666667
V022,2023-05-24,70739,Logistics,Africa,2023-08-10,78,13,2023-08-23,1,13.25
V022,2023-05-31,35007,Logistics,Africa,2023-08-24,85,13,2023-09-06,1,13.235294117647058
V022,2023-06-21,63268,Services,US,2023-07-06,15,16,2023-07-22,1,13.222222222222221
V022,2023-06-27,64607,Raw Materials,EU,2023-07-05,8,18,2023-07-23,1,13.368421052631579
V022,2023-06-30,59897,Raw Materials,Africa,2023-08-14,45,13,2023-08-27,1,13.6
V022,2023-07-05,1525,Raw Materials,EU,2023-08-01,27,14,2023-08-15,1,13.571428571428571
